,Unnamed: 0,StringZ:aLund,StringZ:bLund,StringZ:rFactC,StringZ:rFactB,StringZ:aExtraSQuark,StringZ:aExtraDiquark,StringPT:sigma,StringPT:enhancedFraction,StringPT:enhancedWidth,StringFlav:ProbStoUD,StringFlav:probQQtoQ,StringFlav:probSQtoQQ,StringFlav:ProbQQ1toQQ0,TimeShower:alphaSvalue,TimeShower:pTmin,chi2
799,799,1.9673205852346007,0.3537895313089313,1.5973868434993304,1.079356601867031,1.3223877116273437,1.7084903118095909,0.3915640433078961,0.811062482658184,1.662260622538588,2.4020124091991746,2.5958308820412626,1.2317987921285558,3.966747954429629,0.0671761272111399,0.4476073731841459,46.66575998705177
800,800,0.1065839995104486,1.8059410461468608,0.3692053384639134,1.5189136891929589,0.91390299754913,0.7550104299845192,0.2742517833983414,0.943295830268476,1.0880377979605056,3.585671847759698,3.599753832792605,0.8076060282246944,3.463686855838932,0.0906119727090123,1.140418617807623,44.26610381535207
801,801,0.9245749678016942,0.4592312713820735,0.4854408742528846,0.5317823400825339,1.503864681072971,0.5664540863826364,0.0292509266004292,0.7623858664219823,3.289876425106516,1.4531576891441742,2.183877677718854,0.8364311159583574,1.561331933958287,0.1327309525746758,1.587207010507668,47.8509967794179
805,805,0.2479928650879649,0.641326069261504,0.6825021308108165,1.091687560615658,1.349256953605552,1.5472603236147422,0.0677047002156511,0.698093855958138,3.759862543530296,3.677350059452452,3.385217318256924,3.777698444363914,2.919326068660244,0.0635766880681234,0.4550601665342946,48.43468425766083
806,806,0.112481598280239,1.380385147773408,1.5103468119601908,1.6974514784611856,0.1148795822344534,0.4380923304431304,0.5349161962810194,0.8432243911418204,1.6435882075773849,0.5144582805781301,3.436350970632854,1.305971813275898,2.792657997602235,0.1041570917891136,1.723136278941225,40.1977142953538
807,807,0.9120407037187978,1.4673566854010398,0.9983398136909848,0.5152351092507014,1.0077616433612104,1.408986100796716,0.1081619327670095,0.007151907290051,1.188782132082951,2.691085569001862,2.309191673830959,1.999799752335688,0.9729630091176824,0.1206275724571094,0.8863605307290892,43.04746663583473
808,808,1.4706129400677947,0.5032562565429053,0.5724436141964058,1.7777664718020776,1.1349726966148508,0.8713229482047302,0.2873936044291656,0.8235517617534209,3.0967033934414743,0.2032364274452118,2.2691757926003837,2.410426566941683,0.2909517761368422,0.0855742626519629,1.6016950670642294,24.72729212731421
809,809,1.6452204359974527,0.4290782087886265,1.2648112193828345,1.9458045712665188,0.1357218655922183,1.6260933341621178,0.6907391497030486,0.6935421849512823,2.954750793030535,3.978097876825101,2.621730770307857,1.805824292112399,0.2077621186156044,0.1294620830310619,1.7062520164663293,46.15559419991268
811,811,1.6072897574984732,0.263214405854859,1.9310018048127076,0.3468538419951437,0.9944754077441418,1.550246726484914,0.3267724660099314,0.6662359380497445,3.931498639294308,0.281140909240464,0.9362972336720732,0.3146891718432085,0.4702730052445072,0.0879998271640535,1.2842665463815053,25.64133764132043
813,813,1.9892595946938971,1.9492981075741536,0.6353237484356563,0.8418069685273593,1.966198735548376,1.223781569044852,0.1882589100601682,0.7308051297265511,2.415823251009067,1.7134676941967275,2.4857538164000195,2.6504554634510624,0.6876327420202107,0.064319302009706,0.591606309297134,45.095585561195534
814,814,0.5806431657917164,1.816214798332624,1.4792264909511486,0.5696823087433143,1.7652770670106663,1.2520828930408816,0.4028804614548969,0.0805723132991475,2.8260381541650568,1.7783496510220511,0.3286865293623218,0.9497602441729356,3.690032879105018,0.1454770938991339,0.8507457289229743,25.551739022297674
815,815,0.2111504234471526,1.660733560807394,0.8941517793784431,0.8792387284998971,1.2546770881904827,1.9070639268308671,0.8819193457162728,0.9003538260717563,2.3146616908233173,0.87876569600705,0.3223274490772931,0.1641310812902444,0.301552191550913,0.1348304083379423,1.817681911821628,44.01681636178914
817,817,1.7844159072336925,1.1358812743193345,1.186171318647267,1.6967462790229528,0.7593874331676639,0.5896938155037449,0.467650946261719,0.0008568678605877,2.620783216002467,1.206919995200278,3.5414275939728053,0.8657364220784454,3.014246952837316,0.1082954837130254,1.8079713470485372,38.407225656562915
820,820,0.4070777298885434,1.3765238905844004,1.4794345552195458,1.2769805999751114,0.1614481642755852,1.5919458042506824,0.1388200795188412,0.7390851185953669,3.2679902443642783,0.2630747350528022,2.7475331569461354,2.977447764416597,3.099698255864297,0.0870676491523468,0.6348613044750429,34.50645769810936
824,824,0.3773021915179899,1.3000032734072915,1.2395376650712506,1.7188171067284383,1.6122256897104985,1.2873595947681016,0.2408904668865092,0.3727559703151676,1.4551247220754822,2.616503012985835,0.3126345089777756,2.5569836288088297,3.6961398689564375,0.0914728060116443,1.7212009440328797,34.090153039209966
825,825,1.5820334345263356,1.8325890557572515,0.7930442725487545,1.0597253810924188,1.5369692864768945,1.6104574019755036,0.7184193812778853,0.3301863003389762,2.635977695410848,2.523646061226773,2.798017300074863,2.5485845982607493,3.404801318105539,0.1699761561827617,1.759196300640531,42.18413679642786
828,828,1.3652994645251104,1.797246461557546,1.63925247066213,1.513023139441966,1.035646168594767,0.7564268525486968,0.6603917050494466,0.2876269752755331,3.7029097945457847,0.4079366159897503,0.4464775808951054,1.6287998995324733,1.918830085781396,0.2341736593386051,1.7320522967680891,46.46016661859172
830,830,1.048696513173612,0.2216743921781227,1.6872190893544097,0.8485964671262666,1.3168869491363948,0.7946991325463834,0.665537844069714,0.8070724083905974,2.6796107817178303,2.7313808178605834,2.7643263537251337,0.2317112952655514,2.7784059414594684,0.0663364003517422,1.5190996570410942,36.33618259573198
831,831,1.8006968636297425,0.9700812747119048,0.8725241683552913,1.474302349966444,0.488016010614854,0.5713734146939446,0.7716656294906081,0.5318903878145237,1.3425512413287093,2.2760919757716693,0.3321393319416457,1.019991642814625,0.8690996863319121,0.1480144863589152,0.9830021498721324,31.817958981877783
832,832,1.7465255253353502,1.4886967382875549,0.8818883897388728,0.1410843361652125,0.0482080468027339,1.1493355220426442,0.962256025698872,0.8202486032536742,2.2751556378431106,3.216402386473429,3.8091007968627646,1.6193668611938874,3.406657039636045,0.1237584268529767,0.9455939681060476,44.13871432409928
837,837,0.8561915012732676,1.327499513853966,0.080362453168511,1.0986017183896266,1.1476999242498314,0.5434426920522625,0.8493669603587838,0.5664243970781156,3.038766848243431,3.751155807132733,3.116652311062268,2.959911946567954,0.9655869096776892,0.1345972071505195,1.990001864911611,44.19606136841124
838,838,0.8043034609880771,1.3318228526359794,0.3223089919631889,0.6101359801092384,0.3789431561132449,0.8510187384619589,0.9201966213148552,0.037605435405659,1.3314221296641464,0.6924622572558682,0.5310869327593682,2.223511403555416,0.3921609939489444,0.1249942214097684,1.9193916495712589,34.158700182965525
839,839,1.505352602339283,1.1081605530312115,0.3751552391172942,0.6698947998224383,1.5273002091560144,0.6180887759607844,0.8301888426845726,0.0642188314656076,2.869222945861784,2.549940405287701,1.7238892068474627,0.2219796232626403,0.3398164181807735,0.0933770094290872,1.2423240922499272,33.19446317580039
841,841,1.5750249633020257,1.6239289473934784,1.1246384640540237,1.6739546507937837,1.0600590942729546,1.5745030575512944,0.5457997788472522,0.3184035250801278,3.848476762197165,2.862649112536708,2.819154706311883,2.235402729412631,1.2474572775300137,0.0764527796591952,0.1952970359101898,40.72804685925276
843,843,1.219460850866519,1.1530903597318505,0.5720929396832058,0.4799527565553649,0.59360942670238,1.674992076709354,0.5380585758130929,0.1509513618315247,1.1021161359379874,2.2608506690891508,1.9908065373399388,3.2582303790905947,1.2647926137920942,0.0664861208429622,0.6359371350128267,42.57615562923875
847,847,0.7957074205174394,1.2296047903953553,0.6952475133414908,1.6795560420556217,0.6088225895144732,0.4429297370896389,0.5150887798228592,0.3718190154279504,3.6397809340802727,0.0866147609747305,2.2984056064876497,3.717166343835254,0.8785915708921651,0.1639685792510211,1.5882055650297224,29.04593451696782
848,848,1.572408859614468,1.2339225373524016,0.3662554527312732,1.4910171614466257,1.904121196124683,1.1907613954894218,0.7327713847725156,0.1552533811225629,2.201944563659036,2.69473258036855,3.370670041076818,1.7674673984619709,3.360570518522881,0.1077115553722133,1.791761376638404,38.16148305928264
849,849,0.4464472928748841,1.9307761291347647,1.8504649788027887,0.0667229424425348,0.6975557173389713,1.7339789538833883,0.5704288344934303,0.2615954263174233,2.4909236517454847,3.780424173874711,2.3720795540662407,0.3089950712733884,2.155976439173985,0.1415862578371902,0.5336590999606828,29.660256267349
850,850,1.6341997741432963,0.5266359437977255,0.0572991607988403,0.0616557604611393,0.9742290000381066,0.6499844101409873,0.5183126309611311,0.4506535745824602,1.7055634712758598,1.623953643469345,2.7127753478531567,3.0869174237343606,3.359691975686184,0.1263263591370541,1.1289487605255608,41.48632830587857
851,851,0.6732101151477873,0.5557243400603009,1.347851409868159,1.73318206852395,1.907153677141412,0.0291658562532225,0.6555436532115392,0.3999170883513978,1.1186692255923592,0.7540372742242083,2.122515448222217,1.3128377801774875,3.605483709990113,0.1637783030065857,1.4867940460075708,38.43045191829211
854,854,1.046624875636371,1.442660888729357,0.87487965280081,0.7295322210755976,0.8213624733150755,1.0965972520840177,0.3645519559483752,0.4860900219711297,1.3508487898631794,1.8646970732203387,2.6261505766418543,1.3686957409187528,3.021679400477392,0.231017159488554,1.5312751052941849,65.61820800546461
855,855,1.604277712351616,1.4795349366133308,1.1302970839732094,0.4406699978947374,0.4069999302945745,0.4475894502944457,0.8001193312102896,0.1261308210201061,3.015346197017218,3.9132011214084903,1.8343895798983691,1.5666721300353346,1.2122638631942189,0.1755242121875312,1.8501083368978095,42.55222026726998
857,857,1.3467145619877057,0.8577184144947121,1.2200021432049668,0.3447567823279336,0.0952248944532395,1.6791581404733715,0.5058857440311924,0.6699539004232167,1.2819912056830682,2.91109877775703,0.2900791251449647,0.96940199161098,1.68426835103045,0.1677384420201546,1.886725442451552,30.636723194374753
859,859,1.0858447012368464,0.8785169655186156,1.6637080056689006,0.2644430739699708,1.8132423687698291,0.5532354461657067,0.6328153378253247,0.6808114864450193,3.1341311747596383,0.7005561318944836,3.292075439919974,1.3260525364163027,1.7514072267325846,0.091396767191728,1.6121817622178016,40.89001625926151
862,862,1.6932499387260722,0.2254120582393738,0.8995925835412425,0.0661495686333568,0.8455298551631311,1.7280303771072667,0.0116880585043244,0.654534786656213,1.205226144187172,0.656221867031302,3.738644242876773,2.810917979821536,3.831292897892789,0.1341588236182078,1.6734674317279714,56.387455486885415
865,865,0.9801439594670436,0.8484938045608073,1.5801659217705015,1.553204498266571,0.1845028415525065,1.0969175872723735,0.3653799122919891,0.5090594804394403,2.273223187301625,1.3115973560838745,2.712185012718799,3.3868750152805918,1.2105390340693345,0.0921795353451338,1.2875598711455165,39.1582860105685
867,867,0.8215540497092414,1.7748822068612815,0.1011916029249048,0.3794977495960285,0.8634094065203032,0.5325399145837977,0.8631421189445837,0.2251124613242039,3.4308883204398373,0.0516655384502377,0.4040140689338113,0.5209546303570056,2.3370543419204517,0.064964614533786,0.3414739016410325,45.926715732741215
869,869,0.7567637133118126,1.662594980682442,0.2649659410531289,0.2938768537093023,0.613721668386241,0.0683695252529552,0.6764997218470671,0.1939425411561273,2.6805531405910843,2.114756732161864,3.090088833490916,3.0062832443785488,3.3473732816978736,0.1795598255921421,1.927694850273815,41.64906211202068
872,872,0.0255157955363035,1.451921165435085,0.918617263710583,0.4337841268367238,0.1203405437996767,0.5612298078801798,0.2440761509108296,0.2373544662371436,3.053004406039221,1.9355452678078036,1.716605710758954,0.4567234148885225,0.3170346240400283,0.0723249932452982,1.582301683515854,50.00452499854042
873,873,1.5181273929044972,1.5638853509139274,1.3848712112036543,0.8368803718032979,0.5028433991141334,1.5170524330379556,0.0368709530943993,0.3937638541298581,2.385868550254941,3.6010747257304616,0.4775760307666345,1.0008495509735609,3.870482258653073,0.0734293447272002,0.9922353200763716,44.03520328571224
874,874,1.6098794725686794,1.6765360264660496,0.321348235154403,0.6537332775557291,1.3955292277366815,0.0142564912161369,0.7478788754383194,0.2494700874054485,1.9339118013669905,0.0012320822194727,0.8735675776866033,1.6028021673415986,0.3603127771178925,0.2019849742997782,1.9594231228426584,34.31066781405308
877,877,1.3245882207894972,1.8004824856174109,1.811424539059505,1.407808425661921,1.716095983788963,0.2395108511443201,0.7023604245692623,0.4740505272049141,1.1445553287956909,2.699108343574997,1.822713049553195,1.3379856029607755,0.4263740134852174,0.0705878078139694,0.7561248213759305,43.0009790981132
878,878,1.3534108074240965,1.4526603113201375,1.4420456053724742,1.2630998691603124,0.2654288250215834,0.7853183724232431,0.577941446145941,0.0715372593205467,2.4513991840561955,0.1890800812128501,2.979048101203165,1.491805761386158,0.0826262480835647,0.1753591023912528,1.110069294326469,27.106053094894552
883,883,1.7264489822007427,1.6389677397175173,0.2910846908027077,1.8443703072625344,1.1791748870459045,1.598753385470656,0.5596778698941737,0.9345600385243747,1.609259401053392,1.712879185028462,1.4547213997317665,2.0972807932140114,1.775280994095051,0.1028899253767362,1.2295550513711049,38.442899290665856
885,885,0.8174661158919347,1.1129011315542616,0.156103100392247,0.9101583640798036,0.8197801554434142,1.7615821062943076,0.742342969040008,0.1146915569617917,1.1480090213528245,3.1787094226818278,2.842789304535676,0.8398993928130738,0.2103757820837083,0.1253281695050043,1.2673870681695485,37.350224016342494
889,889,0.583758064292151,0.8412917548719201,0.5111212393913557,0.6986803175972381,0.5885730427582408,0.4186003950040788,0.2551025345679333,0.9377579004162884,2.5048026416182774,1.1274565486075123,3.429822788106493,2.4176198377707108,0.7175787424676414,0.084539018660535,1.2837809581129649,41.209028485146916
890,890,0.3232282776303605,1.2320910575835058,0.690908432214451,0.276413832241332,0.5987999350392376,1.590199453718062,0.0663496220805822,0.3202656597036422,2.495586956756635,3.1823016784244085,2.591123131987632,2.9234034565958287,0.4291448082311287,0.0970352903343153,1.2597269710819243,45.702189621066964
891,891,1.217305579583826,1.0830341374356474,0.4103467983162445,1.182005906681834,0.0110122960248657,0.9634918025172609,0.8416913376425177,0.9869797739853856,3.277350099393587,1.7197070977443094,3.1309109956394754,3.812080815756867,2.457147986824656,0.1956584353121203,1.873025037127368,16.55464690969028
894,894,1.8376192837869103,1.6696409567779729,0.7350122454788294,0.842966137834307,1.983332566423339,1.4683175684304386,0.8074118568464919,0.2647439991108176,1.1540554105277008,3.784634265378612,3.499319339648093,0.9628628961630268,2.356910346299669,0.0675563274505512,1.979839205676725,41.709076174642234
895,895,1.5928784125998168,1.5284439972638093,1.2703085981972353,0.1406067939315005,1.6671543023831137,0.2192726787954023,0.9642727181679566,0.7257729847833302,3.576323367870295,0.4705792507686249,0.5890455629432381,2.635679329280684,1.2861452571125496,0.1495875413740705,0.7671442199290407,16.367510125797153
897,897,0.7324660488580156,0.202856076897192,1.185758638908275,1.3556591932771582,1.3992728202834492,0.2087015601431401,0.6484927840771968,0.8483555723776129,3.3570473200136712,0.3008849960167377,1.8237452695515972,3.604936035458396,0.8384029700125744,0.1337264722429724,1.9094221269879772,40.57018869553774
898,898,1.2346992664596028,0.2271442095864113,1.0812227795700873,1.1856604788860317,0.7000630219514488,0.656932155579078,0.5235224771514113,0.5012655898105757,1.7811148267979406,0.3837413338221314,1.765837237233774,3.855179000362836,0.3063276345035011,0.0866638130512343,1.796533564223729,27.280715490775012
899,899,0.1939475105471717,1.500068519409703,1.389709404578839,0.7388915584395532,0.7381311560427934,0.9003381445833866,0.036783965848452,0.3860242857591406,3.958756942730999,0.237410608157367,2.271533191904915,1.8536678103472453,1.892056087428743,0.2351185995620507,0.1471472903011177,41.889668150541965
900,900,0.6112949331992255,1.4816423281950333,1.4397721695740335,0.7370446061867275,0.1318962186962904,0.4520761790985348,0.3145539465123287,0.3378759502533695,2.219837182515098,0.1919329498977429,0.6230620252052059,2.825292039123224,3.185722094285476,0.1342844356694402,1.125637390293337,21.620134817632596
901,901,1.536424689207864,0.8588069436367252,1.4667148121514122,1.136540561320602,0.5125608225640222,1.554666623550618,0.8560227503360742,0.3626580388039556,2.7457811192919213,3.211553946895946,3.4879971317017167,0.756632108182315,2.2859743113416515,0.1396524376325828,1.4899662151508124,39.65918932539147
902,902,1.0746177207359406,1.4676324655624235,0.2417174669735459,0.43489290307332,0.9220514034669296,0.8606913561700993,0.6387418942558349,0.8590384205944763,3.898380374136936,1.0382999170672669,0.275672787420506,2.655541763789525,0.8993857751252928,0.1490925115645615,1.6618449443990495,43.26624328345484
905,905,0.0231743156942533,1.2152652559606725,0.9028112623184578,1.4066916801499318,0.9144756202308104,0.4200306286789037,0.6177768413115792,0.9136357373357744,2.4609414467321837,1.6797840626090728,1.2024087591218644,1.5405590959186446,3.040080513105068,0.1649095429435831,0.6380077122541022,43.04978595876515
906,906,0.3744079495257009,0.6057389089883136,0.2745627349097245,0.5356557951356903,0.86072014856111,1.5882860596414252,0.783465301434168,0.956786029613923,2.1387069542228985,0.7665505400574798,2.5606601384736654,3.607148745741304,1.909894491462172,0.1288824820016281,1.9776734707622707,41.243604989957205
908,908,0.6141654453439638,1.9335508440153024,0.0887926583277122,1.015523237479653,0.9773821437578936,0.54544462547275,0.4862891706145505,0.7387922118044437,1.385647459374877,1.8877234936179847,2.128565258738384,3.213953826394094,1.1130292131160529,0.0634408574073779,1.28943077996778,48.33155698318835
909,909,0.6546064832531762,0.565045890943127,0.4818578866942772,1.167849113226612,0.3924068484224982,1.2749339840517089,0.3061135962629566,0.6874622885980959,1.425526670372233,2.717563335718508,2.643424141096378,3.330767861184985,2.661749140246084,0.0726274267379929,0.7466386853179457,43.465105313965516
911,911,0.7367261617375163,1.8747158047650263,1.7050582986046066,0.5081392828419976,0.9793228113751852,0.7056665586622893,0.1700376335037849,0.4016018589943297,3.9424566278951856,1.1621787338865088,0.451158684879386,3.11555886742994,2.5054301733768187,0.1665114041401353,1.2367720329539853,32.66543078443126
912,912,1.8627451621191176,0.3857673936147148,1.277591092815768,1.7453556380976312,1.928615663478615,0.7728941770321298,0.812236740297401,0.0948757067854242,1.080555109335781,2.1521204711234048,2.583017702925981,1.480887900970568,3.5684809594335363,0.0842957785710972,0.8995040196080757,42.95610992117118
915,915,1.5512836884383812,1.4437075026690092,1.2975204451185796,1.9839579605864448,1.2013647402754015,0.8512440407583315,0.7997444369579424,0.3974334211193303,3.972721390698926,3.840582626819163,2.7173573027335256,2.3243612732240853,0.1265900085837697,0.0955683798727774,0.9064614638596808,43.90438712110771
916,916,0.3317246213596032,1.7584257705389623,1.848361086779716,0.8688920508353575,1.954291618573702,1.950370810795388,0.7672216228585336,0.8467843422197853,1.918078621074886,3.2582324805263903,1.017986209351964,0.0658489519036742,0.6970521894542387,0.093456329756171,1.8590904979050469,43.14985821807255
918,918,1.112637233378661,1.1174884376554872,0.6321524799540114,1.129498866159771,0.7019126461689643,0.1188689199032719,0.974578374041219,0.469975496270943,2.526436316227564,0.1631455346524261,0.3389066344677166,1.2388927587918857,3.5083994933278344,0.0931142632891967,0.3927496907985577,39.36771939497982
921,921,0.6613257480559155,1.1864125702906518,0.5658767956127442,0.7272346493118215,1.7118584282764353,0.6216832662303327,0.7506347557602047,0.2542713600018095,3.76420585665552,1.1409039463239974,2.1069833240028584,0.5623869662350524,0.9132488152838992,0.1042415227811398,1.5425053492548726,39.44206693257897
922,922,0.9909849990184044,1.802192585413793,1.342476146527399,1.717305053275027,0.7313749755433172,1.1883017544249803,0.8007353974498868,0.8221341113579484,1.7160948243313645,3.747713708736559,0.8987508052340739,2.341992346259112,1.992962042056802,0.0706784448882103,0.5956896323006885,44.276543214812975
923,923,1.3153400591453397,0.9963750810396286,0.0067232980537209,0.6333990010202614,0.0303455705031823,0.3149574236117221,0.3166523963183871,0.1614452973591057,1.776438648023669,1.4615496645214812,3.0302786544299933,3.3119414330803623,1.1896233585482314,0.0644170752553628,1.745250468146109,45.85753616973987
925,925,0.6495439459958555,1.7150296860896506,0.3448401550008,1.6492126405467196,1.583279431157911,0.9314466434488364,0.0270909741461757,0.4120057292531054,3.306205692461678,1.7709149925371033,0.6146985246729112,2.175162244864344,1.300580567414615,0.1446763267848896,0.7778239456031788,38.93202930741234
926,926,0.2174497186614306,0.203496160183311,1.835304753601644,1.8661362583430725,0.5267881266996142,1.144537133713041,0.7852120067562374,0.1237384800557381,3.9598983963512144,2.322598871608121,2.709504039547825,3.226924250062688,3.5719211205682595,0.0641996022109257,0.5053727037746112,39.37670582197838
929,929,1.3972243928273431,1.3425409755669204,0.824297197496642,0.7139941812310021,0.7550754300869773,1.5684082230410883,0.9740197005262188,0.2378707029974599,2.97363309464811,1.4521220760578502,2.049367598721345,0.5796353655583033,1.7216085390411635,0.1107582199585449,1.831734327750501,38.867988523015455
930,930,1.4997257590234845,0.9546466951949948,0.238889618476506,0.9503972373833556,1.8767484499346052,0.5216172676992363,0.0091223821446014,0.2825665836221272,1.4344362588055075,3.045715586562981,1.1123903476836257,0.8488819881775191,1.8420025306529648,0.0967021777274173,1.0147360351766284,46.883445170043586
931,931,1.1928728285198311,1.39917060964875,0.7427573953709933,1.0850947314479151,0.9049555950010432,1.840038993873357,0.9702830749424902,0.3802936902153763,1.7638950373610145,3.2828950416888487,2.765830064772651,0.2067263296143775,1.9042932271973216,0.1303931197392511,0.7566439207311804,32.96005793728026
940,940,1.1081410659034991,1.8934212367838483,0.8378323763429067,1.123500797201903,0.9586399398749704,0.3480420841654034,0.9713169431083,0.9599512653581792,3.743839417070277,2.9032057918207337,2.506274838093374,0.3022239776497222,2.0074465703851923,0.1378904595160273,1.130543276280874,8.204854048722193
943,943,1.265313660217398,1.5176047587254196,1.5393080686254772,0.92983086689178,1.4089823137485096,1.2008029285526325,0.8208167427762808,0.9195452438202264,2.0686551798853854,2.8811427342559672,3.3224976507912323,0.4703835576617632,0.7558578360884807,0.1198823362446377,1.271908532598608,40.37751562745309
944,944,1.8571885538686952,1.1922236400686836,1.9083416167411933,0.8525441894069407,1.5534776145641198,0.3292836900716702,0.7581855141605428,0.9782074707634458,3.32707190134672,0.6961117606112815,1.1614769063081891,2.7098922325448123,0.8630642998994222,0.2465833967674022,1.738465519861225,35.18124742666804
945,945,1.5899968606183403,0.6660764820292987,1.2967515066867858,0.97559505786003,1.9130447327399047,1.2990754724559217,0.9414216521858584,0.8947950569712261,3.242229483185095,0.170169679154285,1.832360538799442,1.437129944432471,1.4517760442022352,0.0808737007009759,0.8180315634789513,24.71753822026744
948,948,0.3020378737146203,0.919327048030774,0.8604891699221545,0.800242662188887,0.8494525012562839,1.7143726508333723,0.713362351077788,0.4881682578066502,2.3220118674742416,0.3055396848413348,3.494392533180928,2.5254046958232785,3.243876701921867,0.0680043874556843,1.3086043530221958,41.7487540940459
949,949,1.657453803600978,1.602362586881234,1.657585164252665,0.5019586936730251,0.2601661823774727,1.5076507353889816,0.6507937143829032,0.4616819909332681,2.7007503953470438,3.723836714712267,0.1842808060823869,0.1939971629684048,2.73519648269633,0.1318913493375246,0.9053194262922252,28.913652581077955
952,952,1.211134405311573,0.610926237838719,1.7418728596904232,0.9255281096547932,0.178645685419409,1.084969598678404,0.9569857741239732,0.530483784070401,3.457512825532043,2.4923494214934667,2.1363782502523354,1.9124530215849185,1.4116650776713358,0.1877420092610825,0.1820564091721118,50.996282403591
953,953,1.3928372362757442,1.02932614550015,0.4727807709022641,1.387248532394657,1.9750438317549053,1.7858080500485298,0.4294237378377477,0.0329840087078363,3.310513526006628,2.3651568207023863,2.8973000637513557,0.729133357392354,3.284846021254589,0.1462397244904438,1.5830854690239562,39.12654303941988
954,954,1.4311607505748212,0.2265090304198476,1.3783242224754235,1.5057669571313408,0.3364872216940814,0.7285211646300715,0.5372571572384837,0.7834440906740081,3.7014641667825625,1.30398757201573,1.89355255515297,3.3221792930016907,0.4097023735305061,0.0930151124879506,1.7982162753380864,45.52446611540691
955,955,0.2688923531856645,1.0726956581474814,1.9460910746984856,0.6435902071988169,0.6289374355983003,0.6681898201560539,0.6141276422419704,0.6811032382759641,1.2270343561361643,0.8556503859697087,2.773568356920223,2.611015536342671,2.9083041451614022,0.203060117556653,0.7487954469324026,49.00300580330737
958,958,0.4136113019353629,1.385171665442584,1.0320873560177322,0.5166350981297687,1.158291379287875,1.2297244406385532,0.8189934367524506,0.2134934939591421,2.8785536318404112,1.0276260037644818,0.4892093082126277,0.1909717079692857,0.1333143833058336,0.0636489055260321,0.3923535730062255,43.81542024280784
960,960,0.6095889551732325,0.6325150802647894,0.9866307688150412,1.7719556849640026,1.492057136785614,0.9542518839019284,0.4472734554183082,0.8512462958208858,3.4005433887056733,0.97319038497497,1.1432947794655477,0.4085821458151942,2.5423799836885514,0.0671944113972363,0.9393757322272346,38.55349527878024
961,961,1.1742482753696146,1.0191822881546375,1.633269511432058,1.3430555782334102,1.996005394209938,0.2668331926677295,0.7067185788922786,0.5853694496038575,2.460790480562824,3.243323322517346,1.0137775914034823,0.0046045621686919,0.6252100224169355,0.0788864735279348,1.5794880000091651,37.196145047689946
969,969,1.7721148480740752,1.616599587551918,1.8230192139869936,1.1811218389902918,1.6292696810382783,1.7340071238000994,0.0337821031193976,0.9080360397888272,2.7136219678087,2.766590110964515,3.6565292570966,2.2022513324518864,1.8591196841392963,0.0836237906503676,1.654753605335828,48.63614628744862
971,971,0.7438222358411972,0.9982907201245416,0.4662446065815829,1.7623633057145147,1.637367586528684,0.1280670097288461,0.5100244345406482,0.2687994399310573,3.610506177913149,2.284097192866984,2.005023945225811,3.052230849982483,1.9261472223615683,0.0650223019925932,1.2423884059386496,42.902221724039855
973,973,1.5106564803201863,1.3028220793340202,0.5024324998846598,1.5665953889843758,0.9653778680843096,0.1082093246715755,0.4510611205760068,0.4311394362987262,3.450920009245915,3.663373483809573,1.6117762894656311,1.144342943016356,1.168261318044502,0.1414784371640582,1.2494606329135851,38.90307635584563
983,983,1.3694916059790256,1.4294856131855207,1.1382939096812836,1.9579994810227628,1.890004149242973,0.5842449454453259,0.8080702448805963,0.4634858668709619,3.7934447855287097,1.5943744980200325,2.532410765998183,2.13920890545702,2.1344358212692414,0.0697220844489841,1.077615661315353,45.16085737304875
985,985,1.1369737504065842,1.2351724268448991,0.3522433107537118,1.519950805570579,0.481824342744884,1.3976143789053426,0.3311398136509754,0.8982136725990407,3.4831367245156937,3.9015749989246302,1.1311491652570582,0.3192737571366161,0.3035655360764193,0.1470386120548098,1.0201889902842272,33.99595979961109
987,987,1.1086903449868823,1.7670170011281248,0.3801057229823554,1.6572796572618451,0.1759927696406991,1.705452495213181,0.2669207443281839,0.3049750202198024,2.837208525375036,2.73951318230058,2.3204635162322464,0.7209153195042957,1.1578547352895745,0.1017126622972438,1.975078415347939,38.27533538286901
990,990,1.377331798797173,1.4458790517896734,1.5059025306716636,0.1688024191775216,0.5576836556604434,0.5018274133991927,0.1522823705335416,0.9232534652693644,3.999811197841699,0.6091111610831281,0.1332537499773425,3.976236617825884,2.2293072327419168,0.1914167519936818,0.2477216032498418,31.931959921123262
996,996,1.6158258037026916,1.4296812816837563,1.976337542793425,0.989210907229463,1.2932167132468542,0.6653769814625728,0.3965663651075184,0.4634293101444881,2.4721418489041382,2.552213473002685,3.4242410854067318,0.750206430791394,3.482792871513421,0.142227442480498,1.701198200292822,35.42810511428996
998,998,1.8377082033306844,1.4851284154553706,1.086275809591983,0.7801781583573737,1.702724698114945,1.9925255216703837,0.7748227576739252,0.1478593923844605,1.0099808088921505,1.7620656180237475,3.8295255904104457,1.9558834977273345,2.2585287982187165,0.1554270289901369,1.8653280860084316,40.37690064514224
999,999,0.9234278799359305,1.149921718108537,0.6411476312531087,1.3204399018914628,1.820783758753748,1.7998147635137605,0.0430031596717599,0.3823041005091576,3.057942925407089,0.5742322430668415,1.7892545316322848,2.5701820143264986,2.0797676232896354,0.1253584160504716,0.8278616633062019,35.24937876704894
